Date,Open,High,Low,Close,Volume
1992-07-17 04:00:00,0.3248572,0.3320758,0.3221502,0.3248572,423640000
1992-07-20 04:00:00,0.3230525,0.3266618,0.3176378,0.3230525,192124800
1992-07-21 04:00:00,0.3284665,0.3338804,0.3248572,0.3302712,131947200
1992-07-22 04:00:00,0.3266618,0.3284664,0.3176377,0.3194424,161974400
1992-07-23 04:00:00,0.3212470,0.3230525,0.3158331,0.3230525,171516800
1992-07-24 04:00:00,0.3212471,0.3338804,0.3176378,0.3311734,134971200
1992-07-27 04:00:00,0.3302712,0.3356860,0.3266620,0.3266620,2396800
1992-07-28 04:00:00,0.3284665,0.3356859,0.3266618,0.3356859,134243200
1992-07-29 04:00:00,0.3365881,0.3447091,0.3356858,0.3410998,250768000
1992-07-30 04:00:00,0.3410998,0.3429044,0.3374905,0.3410998,137894400
1992-07-31 04:00:00,0.3410997,0.3429043,0.3374904,0.3374904,90708800
1992-08-03 04:00:00,0.3374906,0.3410998,0.3284665,0.3302712,68544000
1992-08-04 04:00:00,0.3248572,0.3302711,0.3230525,0.3284665,119716800
1992-08-05 04:00:00,0.3284665,0.3284665,0.3212470,0.3230525,139260800
1992-08-06 04:00:00,0.3194424,0.3212470,0.3086137,0.3176377,257969600
1992-08-07 04:00:00,0.3031998,0.3158331,0.2995905,0.3131261,219161600
1992-08-10 04:00:00,0.3122239,0.3212471,0.3104193,0.3185402,91448000
1992-08-11 04:00:00,0.3212471,0.3212471,0.3104192,0.3140285,121307200
1992-08-12 04:00:00,0.3158332,0.3194425,0.3122239,0.3185402,121385600
1992-08-13 04:00:00,0.3212470,0.3284665,0.3194424,0.3230525,170990400
1992-08-14 04:00:00,0.3248572,0.3266618,0.3212470,0.3230525,136102400
1992-08-17 04:00:00,0.3203010,0.3239208,0.3166820,0.3239208,128710400
1992-08-18 04:00:00,0.3221105,0.3275398,0.3221105,0.3239208,112313600
1992-08-19 04:00:00,0.3230160,0.3275397,0.3221104,0.3221104,170542400
1992-08-20 04:00:00,0.3239208,0.3257303,0.3203010,0.3239208,108908800
1992-08-21 04:00:00,0.3239207,0.3275397,0.3184914,0.3230159,109468800
1992-08-24 04:00:00,0.3203010,0.3239208,0.3130630,0.3130630,152174400
1992-08-25 04:00:00,0.3130630,0.3221104,0.3130630,0.3212057,132361600
1992-08-26 04:00:00,0.3203010,0.3221105,0.3130630,0.3203010,121060800
1992-08-27 04:00:00,0.3239207,0.3266350,0.3203009,0.3221104,82745600
1992-08-28 04:00:00,0.3203010,0.3275398,0.3184915,0.3257303,61241600
1992-08-31 04:00:00,0.3257303,0.3347778,0.3239208,0.3329683,121116800
1992-09-01 04:00:00,0.3347777,0.3365881,0.3311587,0.3365881,60289600
1992-09-02 04:00:00,0.3365880,0.3528743,0.3365880,0.3510648,189896000
1992-09-03 04:00:00,0.3546838,0.3564933,0.3456355,0.3456355,211859200
1992-09-04 04:00:00,0.3492554,0.3492554,0.3383976,0.3420166,63235200
1992-09-08 04:00:00,0.3383976,0.3474450,0.3365881,0.3456355,70000000
1992-09-09 04:00:00,0.3474451,0.3564934,0.3456356,0.3546839,157203200
1992-09-10 04:00:00,0.3474450,0.3583028,0.3438260,0.3564933,228177600
1992-09-11 04:00:00,0.3546839,0.3564934,0.3438261,0.3447308,179883200
1992-09-14 04:00:00,0.3546838,0.3619226,0.3510648,0.3583027,214681600
1992-09-15 04:00:00,0.3564934,0.3564934,0.3456356,0.3492554,218523200
1992-09-16 04:00:00,0.3456355,0.3492553,0.3365880,0.3402070,178718400
1992-09-17 04:00:00,0.3420166,0.3420166,0.3284445,0.3329683,172435200
1992-09-18 04:00:00,0.3311587,0.3393023,0.3275398,0.3365881,115606400
1992-09-21 04:00:00,0.3383975,0.3456355,0.3347777,0.3365881,89678400
1992-09-22 04:00:00,0.3383977,0.3383977,0.3275399,0.3311588,111540800
1992-09-23 04:00:00,0.3329682,0.3438260,0.3293492,0.3438260,123972800
1992-09-24 04:00:00,0.3420165,0.3456355,0.3347777,0.3347777,125652800
1992-09-25 04:00:00,0.3347778,0.3365881,0.3275398,0.3293493,137468800
1992-09-28 04:00:00,0.3257303,0.3257303,0.3166820,0.3239208,149520000
1992-09-29 04:00:00,0.3221105,0.3293493,0.3184915,0.3248255,157270400
1992-09-30 04:00:00,0.3257304,0.3293494,0.3221106,0.3266351,100049600
1992-10-01 04:00:00,0.3239208,0.3266351,0.3203010,0.3203010,122729600
1992-10-02 04:00:00,0.3221105,0.3239209,0.3112536,0.3166821,113545600
1992-10-05 04:00:00,0.3130631,0.3166820,0.3003958,0.3148726,264958400
1992-10-06 04:00:00,0.3166820,0.3257303,0.3094432,0.3239208,113444800
1992-10-07 04:00:00,0.3257304,0.3275399,0.3148726,0.3166821,113310400
1992-10-08 04:00:00,0.3184915,0.3203010,0.3112536,0.3148726,126974400
1992-10-09 04:00:00,0.3148725,0.3184915,0.3112535,0.3139677,58744000
1992-10-12 04:00:00,0.3130630,0.3203010,0.3130630,0.3184915,71635200
1992-10-13 04:00:00,0.3239208,0.3329683,0.3184915,0.3284445,147179200
1992-10-14 04:00:00,0.3275398,0.3347778,0.3257303,0.3329683,95726400
1992-10-15 04:00:00,0.3311588,0.3329683,0.3275398,0.3293493,75420800
1992-10-16 04:00:00,0.3383976,0.3583029,0.3365881,0.3546839,451348800
1992-10-19 04:00:00,0.3546839,0.3564934,0.3510649,0.3546839,196044800
1992-10-20 04:00:00,0.3546838,0.3619226,0.3510648,0.3555886,287246400
1992-10-21 04:00:00,0.3564932,0.3583028,0.3474450,0.3510648,114251200
1992-10-22 04:00:00,0.3510648,0.3564933,0.3492553,0.3528743,84470400
1992-10-23 04:00:00,0.3564933,0.3583028,0.3492553,0.3528743,91425600
1992-10-26 05:00:00,0.3528744,0.3727797,0.3510649,0.3727797,250689600
1992-10-27 05:00:00,0.3727797,0.3800185,0.3691607,0.3727797,211960000
1992-10-28 05:00:00,0.3709701,0.3818278,0.3673511,0.3782089,196593600
1992-10-29 05:00:00,0.3782090,0.3908763,0.3727797,0.3854469,213897600
1992-10-30 05:00:00,0.3872572,0.3872572,0.3763995,0.3800184,129830400
1992-11-02 05:00:00,0.3800184,0.3818278,0.3745899,0.3782089,170094400
1992-11-03 05:00:00,0.3800184,0.3800184,0.3727796,0.3763994,112750400
1992-11-04 05:00:00,0.3763995,0.3818279,0.3763995,0.3800184,141960000
1992-11-05 05:00:00,0.3800184,0.3981142,0.3800184,0.3981142,298054400
1992-11-06 05:00:00,0.3963047,0.4089720,0.3963047,0.4035435,263972800
1992-11-09 05:00:00,0.4053528,0.4053528,0.3963046,0.3999244,112929600
1992-11-10 05:00:00,0.3981141,0.4089719,0.3963047,0.4071625,122225600
1992-11-11 05:00:00,0.4089720,0.4216392,0.4071625,0.4107815,140425600
1992-11-12 05:00:00,0.4125918,0.4162108,0.4080673,0.4116870,107598400
1992-11-13 05:00:00,0.4125918,0.4144013,0.4053529,0.4071625,84750400
1992-11-16 05:00:00,0.4071624,0.4180202,0.4053529,0.4153060,67547200
1992-11-17 05:00:00,0.4144012,0.4162106,0.3972093,0.3999244,168806400
1992-11-18 05:00:00,0.4053529,0.4216391,0.4017339,0.4180202,304808000
1992-11-19 05:00:00,0.4180203,0.4306876,0.4180203,0.4216393,240542400
1992-11-20 05:00:00,0.4234487,0.4252591,0.4125918,0.4162107,155489600
1992-11-23 05:00:00,0.4089720,0.4125918,0.4071625,0.4107815,152723200
1992-11-24 05:00:00,0.4125918,0.4162107,0.4089719,0.4162107,156822400
1992-11-25 05:00:00,0.4125919,0.4144014,0.4053531,0.4089721,117342400
1992-11-27 05:00:00,0.4089721,0.4144014,0.4071626,0.4089721,47196800
1992-11-30 05:00:00,0.4080287,0.4170963,0.4034954,0.4170963,160507200
1992-12-01 05:00:00,0.4152829,0.4279772,0.4116554,0.4225363,130144000
1992-12-02 05:00:00,0.4225362,0.4243496,0.4134695,0.4152829,97776000
1992-12-03 05:00:00,0.4098421,0.4180030,0.4071220,0.4170963,187588800
1992-12-04 05:00:00,0.4152831,0.4170964,0.4098422,0.4125630,95782400
1992-12-07 05:00:00,0.4116553,0.4189096,0.4116553,0.4189096,144222400
1992-12-08 05:00:00,0.4189097,0.4261639,0.4189097,0.4216297,196638400
1992-12-09 05:00:00,0.4189096,0.4207229,0.4152829,0.4180029,159409600
1992-12-10 05:00:00,0.4152829,0.4180029,0.4098420,0.4152829,140190400
1992-12-11 05:00:00,0.4152829,0.4225363,0.4152829,0.4170963,120187200
1992-12-14 05:00:00,0.4170962,0.4189095,0.4116553,0.4152829,110510400
1992-12-15 05:00:00,0.4116554,0.4134696,0.4025887,0.4089354,182537600
1992-12-16 05:00:00,0.4080287,0.4134695,0.3953344,0.3989611,225926400
1992-12-17 05:00:00,0.4007755,0.4170964,0.4007755,0.4125630,233867200
1992-12-18 05:00:00,0.4170963,0.4297905,0.4152829,0.4225363,235457600
1992-12-21 05:00:00,0.4225362,0.4352304,0.4207229,0.4325104,256065600
1992-12-22 05:00:00,0.4334171,0.4442980,0.4334171,0.4397646,280168000
1992-12-23 05:00:00,0.4370437,0.4388579,0.4297903,0.4334171,112336000
1992-12-24 05:00:00,0.4352305,0.4352305,0.4279772,0.4279772,45964800
1992-12-28 05:00:00,0.4297905,0.4334172,0.4297905,0.4316039,70448000
1992-12-29 05:00:00,0.4316038,0.4406713,0.4316038,0.4325104,116278400
1992-12-30 05:00:00,0.4334172,0.4334172,0.4261638,0.4261638,100587200
1992-12-31 05:00:00,0.4261637,0.4352304,0.4261637,0.4334171,92232000
1993-01-04 05:00:00,0.4316038,0.4352305,0.4189096,0.4225363,129136000
1993-01-05 05:00:00,0.4207230,0.4297906,0.4152830,0.4297906,186256000
1993-01-06 05:00:00,0.4406716,0.4497383,0.4388582,0.4479249,281400000
1993-01-07 05:00:00,0.4479249,0.4533658,0.4397649,0.4424849,272137600
1993-01-08 05:00:00,0.4406716,0.4569925,0.4334174,0.4515525,320936000
1993-01-11 05:00:00,0.4497381,0.4669665,0.4479247,0.4651532,273728000
1993-01-12 05:00:00,0.4551790,0.4624323,0.4461114,0.4461114,346158400
1993-01-13 05:00:00,0.4461115,0.4642466,0.4442981,0.4606190,199640000
1993-01-14 05:00:00,0.4642464,0.4733131,0.4624322,0.4714998,367808000
1993-01-15 05:00:00,0.4424848,0.4515524,0.4352306,0.4370440,902630400
1993-01-18 05:00:00,0.4316039,0.4352305,0.4207230,0.4316039,333636800
1993-01-19 05:00:00,0.4334171,0.4388579,0.4297903,0.4334171,274041600
1993-01-20 05:00:00,0.4334172,0.4370439,0.4316039,0.4352305,158737600
1993-01-21 05:00:00,0.4334172,0.4370439,0.4261638,0.4352305,184419200
1993-01-22 05:00:00,0.4370439,0.4370439,0.4279772,0.4316039,146944000
1993-01-25 05:00:00,0.4297905,0.4388581,0.4297905,0.4352305,202272000
1993-01-26 05:00:00,0.4388581,0.4497381,0.4388581,0.4406714,285622400
1993-01-27 05:00:00,0.4424848,0.4479249,0.4261639,0.4370440,226620800
1993-01-28 05:00:00,0.4352304,0.4370438,0.4297904,0.4343238,184038400
1993-01-29 05:00:00,0.4370439,0.4442981,0.4279772,0.4316039,266100800
1993-02-01 05:00:00,0.4297906,0.4442981,0.4297906,0.4442981,240553600
1993-02-02 05:00:00,0.4406715,0.4461116,0.4370440,0.4370440,182336000
1993-02-03 05:00:00,0.4424847,0.4424847,0.4243497,0.4352305,264185600
1993-02-04 05:00:00,0.4352305,0.4370439,0.4279772,0.4316039,208152000
1993-02-05 05:00:00,0.4297904,0.4316038,0.4080287,0.4152829,367617600
1993-02-08 05:00:00,0.4134696,0.4170963,0.4025887,0.4098421,281075200
1993-02-09 05:00:00,0.4134697,0.4161897,0.4098422,0.4125630,238660800
1993-02-10 05:00:00,0.4134696,0.4152830,0.3989612,0.4044021,268284800
1993-02-11 05:00:00,0.4044021,0.4080288,0.3989612,0.3998687,168268800
1993-02-12 05:00:00,0.3998313,0.4034667,0.3907448,0.3916534,275396800
1993-02-16 05:00:00,0.3889274,0.3889274,0.3743874,0.3852920,407736000
1993-02-17 05:00:00,0.3871093,0.3925621,0.3780228,0.3916534,249580800
1993-02-18 05:00:00,0.3998312,0.4016494,0.3889275,0.3998312,280123200
1993-02-19 05:00:00,0.4016494,0.4034667,0.3980139,0.3998312,177800000
1993-02-22 05:00:00,0.3998312,0.4071012,0.3980139,0.4007407,98761600
1993-02-23 05:00:00,0.3998312,0.4016493,0.3925620,0.3943793,194073600
1993-02-24 05:00:00,0.3789315,0.3916534,0.3789315,0.3898361,286563200
1993-02-25 05:00:00,0.3871092,0.3980139,0.3871092,0.3980139,167227200
1993-02-26 05:00:00,0.3943793,0.3943793,0.3798401,0.3852920,294884800
1993-03-01 05:00:00,0.3852920,0.3889274,0.3834746,0.3871093,119302400
1993-03-02 05:00:00,0.3852920,0.3961966,0.3852920,0.3943793,147694400
1993-03-03 05:00:00,0.3925620,0.3998312,0.3871092,0.3971052,202697600
1993-03-04 05:00:00,0.3961966,0.4016494,0.3889275,0.3998312,188339200
1993-03-05 05:00:00,0.3980139,0.4052840,0.3980139,0.3998312,111619200
1993-03-08 05:00:00,0.3998313,0.4125532,0.3998313,0.4107359,177004800
1993-03-09 05:00:00,0.4107358,0.4180058,0.4107358,0.4125531,154828800
1993-03-10 05:00:00,0.4125531,0.4161886,0.4071012,0.4125531,132496000
1993-03-11 05:00:00,0.4143713,0.4161886,0.4089185,0.4134626,144614400
1993-03-12 05:00:00,0.4125531,0.4125531,0.4034666,0.4089185,126694400
1993-03-15 05:00:00,0.4071011,0.4161885,0.4025579,0.4143712,136035200
1993-03-16 05:00:00,0.4161886,0.4198232,0.4107359,0.4107359,101281600
1993-03-17 05:00:00,0.4107358,0.4143713,0.3998312,0.4007407,176220800
1993-03-18 05:00:00,0.3998312,0.4043753,0.3961966,0.3961966,106187200
1993-03-19 05:00:00,0.3998312,0.4016493,0.3889274,0.3907447,154100800
1993-03-22 05:00:00,0.3889274,0.3916533,0.3834746,0.3871093,165200000
1993-03-23 05:00:00,0.3871092,0.3925620,0.3825660,0.3834746,102536000
1993-03-24 05:00:00,0.3834747,0.3943793,0.3816574,0.3907447,143068800
1993-03-25 05:00:00,0.3907447,0.3980139,0.3889274,0.3980139,171046400
1993-03-26 05:00:00,0.3980139,0.3980139,0.3816574,0.3871093,151760000
1993-03-29 05:00:00,0.3798401,0.3816574,0.3689355,0.3707528,261710400
1993-03-30 05:00:00,0.3716615,0.3798402,0.3653009,0.3798402,264051200
1993-03-31 05:00:00,0.3816575,0.3834748,0.3725702,0.3743874,223036800
1993-04-01 05:00:00,0.3725700,0.3780228,0.3707527,0.3762055,108203200
1993-04-02 05:00:00,0.3671181,0.3725700,0.3598481,0.3643921,253792000
1993-04-05 04:00:00,0.3634837,0.3671183,0.3598482,0.3634837,149172800
1993-04-06 04:00:00,0.3634836,0.3653009,0.3543963,0.3543963,168369600
1993-04-07 04:00:00,0.3562136,0.3689355,0.3525790,0.3671182,162848000
1993-04-08 04:00:00,0.3634836,0.3671182,0.3562135,0.3616654,163430400
1993-04-12 04:00:00,0.3598482,0.3707528,0.3598482,0.3634837,93049600
1993-04-13 04:00:00,0.3671181,0.3725700,0.3507616,0.3525789,164483200
1993-04-14 04:00:00,0.3507617,0.3543963,0.3462176,0.3543963,170060800
1993-04-15 04:00:00,0.3507616,0.3507616,0.3398570,0.3434916,218702400
1993-04-16 04:00:00,0.3507617,0.3543963,0.3444004,0.3498531,686795200
1993-04-19 04:00:00,0.3525789,0.3598481,0.3507616,0.3525789,227864000
1993-04-20 04:00:00,0.3543964,0.3653010,0.3507618,0.3634837,240049600
1993-04-21 04:00:00,0.3653009,0.3689355,0.3580309,0.3607568,205273600
1993-04-22 04:00:00,0.3580309,0.3671183,0.3562136,0.3634837,157673600
1993-04-23 04:00:00,0.3616655,0.3653009,0.3543963,0.3580309,134142400
1993-04-26 04:00:00,0.3580309,0.3616655,0.3525790,0.3562136,102804800
1993-04-27 04:00:00,0.3543962,0.3653008,0.3543962,0.3653008,129673600
1993-04-28 04:00:00,0.3616655,0.3780228,0.3616655,0.3734788,163240000
1993-04-29 04:00:00,0.3743874,0.3762056,0.3643923,0.3689356,82443200
1993-04-30 04:00:00,0.3689355,0.3816574,0.3689355,0.3725701,132339200
1993-05-03 04:00:00,0.3725701,0.3780229,0.3707528,0.3771142,65184000
1993-05-04 04:00:00,0.3798401,0.3943793,0.3780228,0.3880188,170822400
1993-05-05 04:00:00,0.3852920,0.4034666,0.3852920,0.3961966,253064000
1993-05-06 04:00:00,0.3961966,0.3980139,0.3889274,0.3907447,70459200
1993-05-07 04:00:00,0.3889274,0.3980139,0.3889274,0.3980139,81894400
1993-05-10 04:00:00,0.3998312,0.4061926,0.3998312,0.3998312,137928000
1993-05-11 04:00:00,0.3998312,0.4016493,0.3925620,0.3961966,158379200
1993-05-12 04:00:00,0.3943793,0.3980139,0.3852920,0.3871093,105224000
1993-05-13 04:00:00,0.3889276,0.4052841,0.3889276,0.4034668,361726400
1993-05-14 04:00:00,0.4016495,0.4071014,0.3998313,0.4034668,117409600
1993-05-17 04:00:00,0.4034667,0.4071013,0.3998313,0.4052840,69641600
1993-05-18 04:00:00,0.4034668,0.4089187,0.3998313,0.4034668,163475200
1993-05-19 04:00:00,0.3980139,0.4180058,0.3961966,0.4161886,172771200
1993-05-20 04:00:00,0.4161885,0.4289104,0.4161885,0.4270931,290528000
1993-05-21 04:00:00,0.4270931,0.4298191,0.4125531,0.4180058,148198400
1993-05-24 04:00:00,0.4125532,0.4270932,0.4125532,0.4189146,150315200
1993-05-25 04:00:00,0.4125531,0.4180058,0.4052839,0.4098272,180723200
1993-05-26 04:00:00,0.4071012,0.4198231,0.4025580,0.4198231,121564800
1993-05-27 04:00:00,0.4198231,0.4252750,0.4161885,0.4180058,197288000
1993-05-28 04:00:00,0.4152374,0.4188795,0.4097732,0.4125049,183948800
1993-06-01 04:00:00,0.4115943,0.4207007,0.4115943,0.4152374,135072000
1993-06-02 04:00:00,0.4134155,0.4243429,0.4079522,0.4152374,200480000
1993-06-03 04:00:00,0.4152376,0.4170587,0.4079523,0.4106840,156856000
1993-06-04 04:00:00,0.4061312,0.4097734,0.3970249,0.3997566,213684800
1993-06-07 04:00:00,0.3970248,0.3988459,0.3669751,0.3697067,482305600
1993-06-08 04:00:00,0.3551370,0.3642433,0.3496729,0.3606003,621096000
1993-06-09 04:00:00,0.3278190,0.3323718,0.3205338,0.3223549,1178419200
1993-06-10 04:00:00,0.3168915,0.3259978,0.3114274,0.3241759,553705600
1993-06-11 04:00:00,0.3278191,0.3296402,0.3159811,0.3187128,242323200
1993-06-14 04:00:00,0.3205338,0.3259979,0.3168916,0.3250874,249491200
1993-06-15 04:00:00,0.3296402,0.3296402,0.3050537,0.3059642,448324800
1993-06-16 04:00:00,0.3077853,0.3150705,0.3023220,0.3077853,353080000
1993-06-17 04:00:00,0.3096064,0.3096064,0.2950368,0.3005009,409438400
1993-06-18 04:00:00,0.3032325,0.3068747,0.2895735,0.2986790,311292800
1993-06-21 04:00:00,0.2950368,0.2950368,0.2877524,0.2886629,273582400
1993-06-22 04:00:00,0.2977684,0.3059641,0.2895734,0.3014114,336380800
1993-06-23 04:00:00,0.3041432,0.3041432,0.2913947,0.2950369,180723200
1993-06-24 04:00:00,0.2950367,0.3041431,0.2913946,0.3041431,222835200
1993-06-25 04:00:00,0.2941263,0.2968579,0.2877524,0.2913946,257163200
1993-06-28 04:00:00,0.2950368,0.2950368,0.2822883,0.2923051,353617600
1993-06-29 04:00:00,0.2932157,0.2932157,0.2804672,0.2841094,294268800
1993-06-30 04:00:00,0.2822883,0.2895735,0.2804672,0.2877524,200256000
1993-07-01 04:00:00,0.2841094,0.2895735,0.2768250,0.2768250,218164800
1993-07-02 04:00:00,0.2786461,0.2822883,0.2750039,0.2804672,191632000
1993-07-06 04:00:00,0.2786461,0.2841094,0.2731820,0.2750039,155254400
1993-07-07 04:00:00,0.2731820,0.2759144,0.2640765,0.2658976,227035200
1993-07-08 04:00:00,0.2658976,0.2731820,0.2640765,0.2658976,138969600
1993-07-09 04:00:00,0.2695397,0.2713608,0.2658975,0.2677186,156878400
1993-07-12 04:00:00,0.2677187,0.2777355,0.2640765,0.2768250,173880000
1993-07-13 04:00:00,0.2822884,0.2822884,0.2695399,0.2713610,158110400
1993-07-14 04:00:00,0.2677188,0.2731821,0.2604336,0.2713610,246299200
1993-07-15 04:00:00,0.2713609,0.2750039,0.2567913,0.2604335,338038400
1993-07-16 04:00:00,0.2076184,0.2158142,0.1930488,0.2003340,2120596800
1993-07-19 04:00:00,0.2039761,0.2094394,0.1857643,0.1866748,806232000
1993-07-20 04:00:00,0.1912276,0.2021551,0.1875854,0.1957804,531910400
1993-07-21 04:00:00,0.1894065,0.1948698,0.1857643,0.1912276,455907200
1993-07-22 04:00:00,0.1894065,0.1966909,0.1875854,0.1930487,211176000
1993-07-23 04:00:00,0.1966909,0.2003340,0.1894065,0.1912276,233777600
1993-07-26 04:00:00,0.1948698,0.2003340,0.1894065,0.1957804,152824000
1993-07-27 04:00:00,0.1948698,0.2003339,0.1912276,0.1930487,198609600
1993-07-28 04:00:00,0.1912276,0.1966909,0.1912276,0.1957804,91795200
1993-07-29 04:00:00,0.1966910,0.2003340,0.1948699,0.1985129,121374400
1993-07-30 04:00:00,0.2003339,0.2057972,0.1966909,0.2021550,214446400
1993-08-02 04:00:00,0.2057972,0.2130824,0.2039761,0.2076183,216305600
1993-08-03 04:00:00,0.2112614,0.2130825,0.2094394,0.2112614,176478400
1993-08-04 04:00:00,0.2130824,0.2221879,0.2112613,0.2203668,242995200
1993-08-05 04:00:00,0.2240099,0.2240099,0.2112614,0.2149036,209372800
1993-08-06 04:00:00,0.2130825,0.2203669,0.2130825,0.2130825,125921600
1993-08-09 04:00:00,0.2130825,0.2203669,0.2112614,0.2167247,161414400
1993-08-10 04:00:00,0.2149035,0.2167246,0.2057972,0.2076183,152779200
1993-08-11 04:00:00,0.2076184,0.2076184,0.1966910,0.2003340,166969600
1993-08-12 04:00:00,0.2003339,0.2021550,0.1894065,0.1930487,338172800
1993-08-13 04:00:00,0.1930487,0.2021550,0.1912276,0.1994234,138812800
1993-08-16 04:00:00,0.2012157,0.2048739,0.1993866,0.2012157,102446400
1993-08-17 04:00:00,0.2030447,0.2085321,0.1993865,0.2076175,108180800
1993-08-18 04:00:00,0.2121911,0.2176784,0.2067029,0.2085320,188720000
1993-08-19 04:00:00,0.2103612,0.2103612,0.2012157,0.2012157,152129600
1993-08-20 04:00:00,0.2030447,0.2048738,0.1975566,0.2048738,99937600
1993-08-23 04:00:00,0.2048738,0.2103612,0.2012156,0.2076175,91179200
1993-08-24 04:00:00,0.2067029,0.2103612,0.2030447,0.2048738,101259200
1993-08-25 04:00:00,0.2048739,0.2067030,0.1957275,0.1993865,145768000
1993-08-26 04:00:00,0.1993865,0.1993865,0.1938983,0.1966420,176142400
1993-08-27 04:00:00,0.1975565,0.1975565,0.1920692,0.1938983,186569600
1993-08-30 04:00:00,0.1938983,0.1938983,0.1893255,0.1902401,273739200
1993-08-31 04:00:00,0.1938983,0.1957274,0.1902401,0.1938983,127870400
1993-09-01 04:00:00,0.1938984,0.1957275,0.1884110,0.1911547,225568000
1993-09-02 04:00:00,0.1902401,0.1920693,0.1847520,0.1884110,282262400
1993-09-03 04:00:00,0.1902401,0.1902401,0.1847520,0.1884110,162937600
1993-09-07 04:00:00,0.1902401,0.1975566,0.1884110,0.1920692,143539200
1993-09-08 04:00:00,0.1920692,0.1975565,0.1902401,0.1957274,226632000
1993-09-09 04:00:00,0.1957274,0.1975565,0.1902401,0.1902401,149531200
1993-09-10 04:00:00,0.1920692,0.1920692,0.1856674,0.1920692,134489600
1993-09-13 04:00:00,0.1920693,0.1938984,0.1810938,0.1847520,255785600
1993-09-14 04:00:00,0.1774355,0.1829228,0.1756064,0.1774355,276640000
1993-09-15 04:00:00,0.1792646,0.1829229,0.1719474,0.1792646,257723200
1993-09-16 04:00:00,0.1774354,0.1829228,0.1774354,0.1810936,85960000
1993-09-17 04:00:00,0.1783501,0.1865819,0.1774355,0.1847520,172032000
1993-09-20 04:00:00,0.1847520,0.1865819,0.1810938,0.1820083,111036800
1993-09-21 04:00:00,0.1810937,0.1847520,0.1746919,0.1792646,146496000
1993-09-22 04:00:00,0.1774355,0.1865819,0.1774355,0.1865819,110488000
1993-09-23 04:00:00,0.1865818,0.1865818,0.1792645,0.1810936,130950400
1993-09-24 04:00:00,0.1829228,0.1847520,0.1792646,0.1829228,76574400
1993-09-27 04:00:00,0.1829228,0.1847519,0.1774354,0.1810936,113176000
1993-09-28 04:00:00,0.1810936,0.1829228,0.1774354,0.1810936,94550400
1993-09-29 04:00:00,0.1774355,0.1820083,0.1737773,0.1746919,236745600
1993-09-30 04:00:00,0.1756064,0.1756064,0.1682891,0.1710328,274904000
1993-10-01 04:00:00,0.1664600,0.1682891,0.1646309,0.1664600,335988800
1993-10-04 04:00:00,0.1655455,0.1682891,0.1609727,0.1664600,192841600
1993-10-05 04:00:00,0.1682891,0.1756064,0.1682891,0.1719474,176310400
1993-10-06 04:00:00,0.1737772,0.1756063,0.1710327,0.1728627,175280000
1993-10-07 04:00:00,0.1719473,0.1737773,0.1664600,0.1682891,134904000
1993-10-08 04:00:00,0.1701182,0.1701182,0.1628017,0.1655454,139406400
1993-10-11 04:00:00,0.1664600,0.1756063,0.1664600,0.1737772,161145600
1993-10-12 04:00:00,0.1756064,0.1829228,0.1737773,0.1756064,306342400
1993-10-13 04:00:00,0.1774355,0.1774355,0.1719473,0.1756064,177004800
1993-10-14 04:00:00,0.1756063,0.1792646,0.1719473,0.1737772,160686400
1993-10-15 04:00:00,0.2030448,0.2085321,0.1957275,0.2067030,955248000
1993-10-18 04:00:00,0.2048738,0.2103612,0.2030447,0.2076175,332998400
1993-10-19 04:00:00,0.2067029,0.2085321,0.1993865,0.2030447,213572800
1993-10-20 04:00:00,0.2048738,0.2067029,0.1993865,0.2030447,138409600
1993-10-21 04:00:00,0.2012156,0.2286539,0.1993865,0.2213366,627110400
1993-10-22 04:00:00,0.2231657,0.2304830,0.2176784,0.2213366,396076800
1993-10-25 04:00:00,0.2213366,0.2231657,0.2167638,0.2195075,219128000
1993-10-26 04:00:00,0.2176785,0.2195076,0.2121912,0.2176785,222476800
1993-10-27 04:00:00,0.2195075,0.2359704,0.2176784,0.2323121,459065600
1993-10-28 04:00:00,0.2323121,0.2359703,0.2268248,0.2268248,244462400
1993-10-29 04:00:00,0.2268248,0.2323121,0.2231657,0.2249957,136864000
1993-11-01 05:00:00,0.2249958,0.2304831,0.2213367,0.2304831,105974400
1993-11-02 05:00:00,0.2286540,0.2414586,0.2268248,0.2396295,224246400
1993-11-03 05:00:00,0.2414586,0.2414586,0.2268248,0.2313976,176960000
1993-11-04 05:00:00,0.2304830,0.2359704,0.2249957,0.2359704,185371200
1993-11-05 05:00:00,0.2332269,0.2359705,0.2249959,0.2332269,378033600
1993-11-08 05:00:00,0.2341413,0.2350558,0.2231657,0.2249957,166992000
1993-11-09 05:00:00,0.2268249,0.2286540,0.2176785,0.2204222,171248000
1993-11-10 05:00:00,0.2213366,0.2249957,0.2195075,0.2249957,76977600
1993-11-11 05:00:00,0.2249957,0.2341413,0.2231658,0.2295685,142430400
1993-11-12 05:00:00,0.2304830,0.2341413,0.2231657,0.2323121,143662400
1993-11-15 05:00:00,0.2304830,0.2396294,0.2304830,0.2341412,157102400
1993-11-16 05:00:00,0.2341414,0.2506051,0.2323123,0.2487751,303083200
1993-11-17 05:00:00,0.2487749,0.2560922,0.2396294,0.2451167,302624000
